Plate	Experiment	Group	Filename	Sample	Workspace	Compensation Source	Plot Title	Gate	X Parameter	Y Parameter	Count	Volume	Concentration	%Total	%Gated	X Mean	Y Mean	X Median	Y Median	X Peak	Y Peak	X SD	Y SD	X %CV	Y %CV	X rSD	Y rSD	X %rCV	Y %rCV
Plate(8)	Experiment	Group		472-696-2	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	17	588.235	40.652	40.848	251814	86	235704	86	183372	85	91347.39	6.98	36.28	8.1	87141.3	7.41	36.97	8.62
Plate(8)	Experiment	Group		472-696-2	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	22005	17	1294.412	89.455	89.455	292192	99	265187	95	232521	92	123943.07	21.59	42.42	21.8	111046.74	13.34	41.87	14.05
Plate(8)	Experiment	Group		472-696-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7157	17	421	29.095	29.095	3508	N/A	2865	N/A	2769	N/A	2298.67	N/A	65.53	N/A	1512.25	N/A	52.78	N/A
Plate(8)	Experiment	Group		472-696-3	Experiment	None	N/A	All Events	N/A	N/A	25344	14	1810.286	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		472-696-3	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	22746	14	1624.714	89.749	78.933	290629	86008	263974	71935	199708	50166	123394.79	45419.25	42.46	52.81	109332.85	31497.84	41.42	43.79
Plate(8)	Experiment	Group		472-696-3	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7109	14	507.786	28.05	62.85	3472	N/A	2851	N/A	2886	N/A	2214.01	N/A	63.77	N/A	1481.12	N/A	51.95	N/A
Plate(8)	Experiment	Group		472-696-3	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	14	714.286	39.457	39.457	2626	N/A	2145	N/A	2886	N/A	2594.15	N/A	98.8	N/A	1985.2	N/A	92.55	N/A
Plate(8)	Experiment	Group		472-696-3	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	14	714.286	39.457	38.742	257055	86	239981	86	199632	85	94709.96	7.19	36.84	8.34	88120.55	7.41	36.72	8.62
Plate(8)	Experiment	Group		472-696-3	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	22746	14	1624.714	89.749	89.749	290629	100	263974	95	199708	93	123394.79	23.74	42.46	23.84	109332.85	13.34	41.42	14.05
Plate(8)	Experiment	Group		472-696-3	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7109	14	507.786	28.05	28.05	3472	N/A	2851	N/A	2886	N/A	2214.01	N/A	63.77	N/A	1481.12	N/A	51.95	N/A
Plate(8)	Experiment	Group		346-696-9	Experiment	None	N/A	All Events	N/A	N/A	38201	40	955.025	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		346-696-9	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	31351	40	783.775	82.069	79.963	348101	101626	322683	86277	230408	68549	145081.24	52355.91	41.68	51.52	146759.61	43920.54	45.48	50.91
Plate(8)	Experiment	Group		346-696-9	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7862	40	196.55	20.581	77.298	6563	N/A	5524	N/A	4958	N/A	4089.51	N/A	62.32	N/A	3570.1	N/A	64.63	N/A
Plate(8)	Experiment	Group		346-696-9	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	40	250	26.177	26.177	6156	N/A	4675	N/A	4958	N/A	6184.6	N/A	100.46	N/A	4376.64	N/A	93.62	N/A
Plate(8)	Experiment	Group		346-696-9	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	40	250	26.177	31.055	273774	88	256600	87	230495	87	100644.41	7.37	36.76	8.38	98727.81	7.41	38.48	8.52
Plate(8)	Experiment	Group		346-696-9	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	31351	40	783.775	82.069	82.069	348101	105	322683	101	230408	103	145081.24	22.71	41.68	21.58	146759.61	14.83	45.48	14.68
Plate(8)	Experiment	Group		346-696-9	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7862	40	196.55	20.581	20.581	6563	N/A	5524	N/A	4958	N/A	4089.51	N/A	62.32	N/A	3570.1	N/A	64.63	N/A
Plate(8)	Experiment	Group		247-1009-1	Experiment	None	N/A	All Events	N/A	N/A	40899	50	817.98	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		247-1009-1	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	30532	50	610.64	74.652	74.652	357333	108579	335765	93987	244731	78838	140644.94	52437.67	39.36	48.29	143889.29	47064.39	42.85	50.08
Plate(8)	Experiment	Group		247-1009-1	Experiment	None		R3	PHO5pr-mCherry - YL2-H		10	50	0.2	0.024	0.107	3091	N/A	2801	N/A	1476	N/A	1970.87	N/A	63.76	N/A	1077.11	N/A	38.46	N/A
Plate(8)	Experiment	Group		247-1009-1	Experiment	None		R1	PHO5pr-mCherry - YL2-H		9359	50	187.18	22.883	22.883	107	N/A	87	N/A	87	N/A	141.16	N/A	132.05	N/A	38.55	N/A	44.31	N/A
Plate(8)	Experiment	Group		247-1009-1	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	9359	50	187.18	22.883	30.653	285606	88	271924	88	240695	89	99343.4	7.28	34.78	8.23	100324.58	7.41	36.89	8.42
Plate(8)	Experiment	Group		247-1009-1	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	30532	50	610.64	74.652	74.652	357333	106	335765	102	244731	104	140644.94	22.44	39.36	21.19	143889.29	14.83	42.85	14.54
Plate(8)	Experiment	Group		247-1009-1	Experiment	None		R3	PHO5pr-mCherry - YL2-H		10	50	0.2	0.024	0.024	3091	N/A	2801	N/A	1476	N/A	1970.87	N/A	63.76	N/A	1077.11	N/A	38.46	N/A
Plate(8)	Experiment	Group		247-1009-2	Experiment	None	N/A	All Events	N/A	N/A	36850	50	737	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		247-1009-2	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	23316	50	466.32	63.273	63.273	374778	118420	347397	100632	212014	70592	155955.17	59042.12	41.61	49.86	169077.18	58371.44	48.67	58
Plate(8)	Experiment	Group		247-1009-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		2	50	0.04	0.005	0.028	1263	N/A	1263	N/A	1198	N/A	91.92	N/A	7.28	N/A	96.37	N/A	7.63	N/A
Plate(8)	Experiment	Group		247-1009-2	Experiment	None		R1	PHO5pr-mCherry - YL2-H		7026	50	140.52	19.066	19.066	105	N/A	88	N/A	87	N/A	82.68	N/A	78.53	N/A	38.55	N/A	43.8	N/A
Plate(8)	Experiment	Group		247-1009-2	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	7026	50	140.52	19.066	30.134	288423	88	274666	88	212007	88	106318.19	7.64	36.86	8.65	107979.98	7.41	39.31	8.42
Plate(8)	Experiment	Group		247-1009-2	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	23316	50	466.32	63.273	63.273	374778	108	347397	103	212014	104	155955.17	24	41.61	22.3	169077.18	17.79	48.67	17.27
Plate(8)	Experiment	Group		247-1009-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		2	50	0.04	0.005	0.005	1263	N/A	1263	N/A	1198	N/A	91.92	N/A	7.28	N/A	96.37	N/A	7.63	N/A
Plate(8)	Experiment	Group		247-1009-3	Experiment	None	N/A	All Events	N/A	N/A	32364	50	647.28	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		247-1009-3	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	21114	50	422.28	65.239	65.239	364003	111793	342662	96376	338914	78781	146349.48	54985.65	40.21	49.19	148714.41	49803.5	43.4	51.68
Plate(8)	Experiment	Group		247-1009-3	Experiment	None		R3	PHO5pr-mCherry - YL2-H		0	50	0	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		247-1009-3	Experiment	None		R1	PHO5pr-mCherry - YL2-H		6485	50	129.7	20.038	20.038	102	N/A	88	N/A	87	N/A	74.15	N/A	72.75	N/A	38.55	N/A	43.8	N/A
Plate(8)	Experiment	Group		247-1009-3	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	6485	50	129.7	20.038	30.714	291146	89	280307	88	252856	89	103024.84	7.45	35.39	8.41	108148.26	7.41	38.58	8.42
Plate(8)	Experiment	Group		247-1009-3	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	21114	50	422.28	65.239	65.239	364003	106	342662	102	338914	106	146349.48	22.55	40.21	21.27	148714.41	14.83	43.4	14.54
Plate(8)	Experiment	Group		247-1009-3	Experiment	None		R3	PHO5pr-mCherry - YL2-H		0	50	0	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		1009-2	Experiment	None	N/A	All Events	N/A	N/A	24267	7	3466.714	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		1009-2	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	23104	7	3300.571	95.207	80.3	252169	79706	241426	69395	232511	54259	84758.75	36425.54	33.61	45.7	80169.37	30063.42	33.21	43.32
Plate(8)	Experiment	Group		1009-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		0	7	0	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		1009-2	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	7	1428.571	41.208	41.208	73	N/A	69	N/A	86	N/A	36.13	N/A	49.67	N/A	28.17	N/A	40.83	N/A
Plate(8)	Experiment	Group		1009-2	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	7	1428.571	41.208	36.638	228809	85	223232	84	232511	85	69871.61	5.97	30.54	7.04	69494.65	5.93	31.13	7.06
Plate(8)	Experiment	Group		1009-2	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	23104	7	3300.571	95.207	95.207	252169	102	241426	94	232511	85	84758.75	31.45	33.61	30.77	80169.37	13.34	33.21	14.2
Plate(8)	Experiment	Group		1009-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		0	7	0	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		471-1009-1	Experiment	None	N/A	All Events	N/A	N/A	24262	13	1866.308	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		471-1009-1	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	22658	13	1742.923	93.389	80.771	290035	84557	259520	70262	214116	62453	121401.08	44677.33	41.86	52.84	105202.33	30992.27	40.54	44.11
Plate(8)	Experiment	Group		471-1009-1	Experiment	None		R3	PHO5pr-mCherry - YL2-H		2249	13	173	9.27	19.599	1978	N/A	1673	N/A	1278	N/A	1008.28	N/A	50.98	N/A	548.56	N/A	32.79	N/A
Plate(8)	Experiment	Group		471-1009-1	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	13	769.231	41.217	41.217	783	N/A	533	N/A	608	N/A	846.92	N/A	108.17	N/A	558.94	N/A	104.87	N/A
Plate(8)	Experiment	Group		471-1009-1	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	13	769.231	41.217	38.181	248375	86	228325	86	195563	83	89290.23	6.88	35.95	7.97	79385.07	7.41	34.77	8.62
Plate(8)	Experiment	Group		471-1009-1	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	22658	13	1742.923	93.389	93.389	290035	100	259520	95	214116	93	121401.08	23.14	41.86	23.11	105202.33	13.34	40.54	14.05
